file_name,uni,wylie,url,dept,grade,char_len,audio_len,path,inf
STT_TT00293_717.850-718.500,ཁོས་ཆོས་ལ་ ,khos chos la _,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00293_717.850-718.500.wav,STT_TT,3,11,0.6499999999999773,wav16k/STT_TT00293_717.850-718.500.wav,ཁོས་ཆོས་ལ་
STT_TT00413_306.650-310.000,ང་ཚོ་རྩེ་སྐོར་འདི་འདྲའི་ལ་འགྲོ་བསྡད་པའི་ཁ་ཐུག་ལ་སོ་སོའི་མདུན་ལ་ཡ། རྐང་པ་ཐང་ཐང་མེད་ནས་འགྲོ་གི་འདུག་བེ།  ,nga tsho rtse skor 'di 'dra'i la 'gro bsdad pa'i kha thug la so so'i mdun la ya/_rkang pa thang thang med nas 'gro gi 'dug be/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00413_306.650-310.000.wav,STT_TT,3,103,3.3500000000000227,wav16k/STT_TT00413_306.650-310.000.wav,ང་ཚོ་རྩེ་སྐོར་དེ་འདྲའི་ལ་འགྲོ་བསྡད་པའི་ཁ་ཐུག་ལ། སོ་སོའི་མདུན་ལ་ཡ་རྐང་པ་ཐང་ཐང་མེད་འགྲོ་གི་འདུག་གེ།
STT_TT00296_646.350-647.050,ཨེ་ནས་ཁྱོད་ལྟོ་ཆས་རག་གི་མི་ ,e nas khyod lto chas rag gi mi _,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00296_646.350-647.050.wav,STT_TT,3,28,0.6999999999999318,wav16k/STT_TT00296_646.350-647.050.wav,ཨེ་ནས་ཁྱོད་ལྟོ་ཆས་རེ་ག
STT_TT00419_286.700-288.300,མདོ་དོན་རྡོག་རྡོག་བྱེད་ན་ང་ལ་འདི་དགོས་འདོད་ཡོད་རེད།  ,mdo don rdog rdog byed na nga la 'di dgos 'dod yod red/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00419_286.700-288.300.wav,STT_TT,3,53,1.6000000000000227,wav16k/STT_TT00419_286.700-288.300.wav,མདོ་དོན་རྡོག་རྡོག་བྱས་ན། ང་ལ་འདི་དགོས་འདོད་ཡོད་རེད།
STT_TT00294_499.350-500.450,ད་ངས་དེ་བཟོད་པ་སྒོམ་གི་ཡིན།  ,da ngas de bzod pa sgom gi yin/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00294_499.350-500.450.wav,STT_TT,3,29,1.099999999999966,wav16k/STT_TT00294_499.350-500.450.wav,ད་ངས་དེར་བཟོད་པ་སྒོམ་གི་
STT_TT00400_190.000-193.350,ང་ཚོའི་གཟུགས་པོའི་སྒང་ལ་ཡ། སྲིན་འབུའི་རིགས་མི་འདྲ་བ་ཁོ་རང་ཁྲི་བརྒྱད་ཡོད་ཟེ།  ,nga tsho'i gzugs po'i sgang la ya/_srin 'bu'i rigs mi 'dra ba kho rang khri brgyad yod ze/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00400_190.000-193.350.wav,STT_TT,3,77,3.3499999999999943,wav16k/STT_TT00400_190.000-193.350.wav,ང་ཚོའི་གཟུགས་པོའི་སྒང་ལ་ཡ། སྲིན་པོའི་རིགས་མི་འདྲ་བ་ཁོ་རང་ཁྲི་བརྒྱད་ཡོད་སེ།
STT_TT00293_298.900-299.400,ཞེ་བོ་ཉེན་ཁ་རེད།  ,zhe bo nyen kha red/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00293_298.900-299.400.wav,STT_TT,3,18,0.5,wav16k/STT_TT00293_298.900-299.400.wav,ཞེ་བོ་མྱང་གི་རེད།
STT_TT00293_76.500-77.900,སྐྱེ་བ་ཕྱི་མར་དམྱལ་བ་དང་ཡི་དྭགས་དང་།  ,skye ba phyi mar dmyal ba dang yi dwags dang /__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00293_76.500-77.900.wav,STT_TT,3,38,1.4000000000000057,wav16k/STT_TT00293_76.500-77.900.wav,སྐྱེ་བ་ཕྱི་མ་དམྱལ་བ་དང་ཡི་དྭགས་དང་།
STT_TT00291_00460.150-00460.650,ཨོ། རྫུན།  ,o/_rdzun/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00291_00460.150-00460.650.wav,STT_TT,3,11,0.5,wav16k/STT_TT00291_00460.150-00460.650.wav,འོ་རྫུན།
STT_TT00291_01288.350-01288.850,གང་ག་འདུག་གཱ།  ,gang ga 'dug gA/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00291_01288.350-01288.850.wav,STT_TT,3,15,0.5,wav16k/STT_TT00291_01288.350-01288.850.wav,གང་ག་འདུག་ག།
STT_TT00290_53.900-54.650,ད་གྲ་སྒྲིག་དེ་ ,da gra sgrig de _,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00290_53.900-54.650.wav,STT_TT,3,15,0.75,wav16k/STT_TT00290_53.900-54.650.wav,ད་དེ་འདྲིག་དེ།
STT_TT00295_00884.000-00885.950,དེ་སོང་ཙང་ཁོང་ཁྲོ་ལོང་མྱི་དངོས་སུ་ཡོང་མྱི་འདི་ལ་ཡ།  ,de song tsang khong khro long myi dngos su yong myi 'di la ya/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00295_00884.000-00885.950.wav,STT_TT,3,52,1.9500000000000453,wav16k/STT_TT00295_00884.000-00885.950.wav,དེ་སོང་ཙང་། ད་ཁོང་ཁྲོ་སལོང་མྱི་དངོས་སུ་ཡོང་མྱི་དེ་ལ་ཡ།
STT_TT00247_826.400-827.300,དེ་འདྲའི་བསམ་བློ་གཅིག་ཡེ་གཏང་དགོས་རེད།  ,de 'dra'i bsam blo gcig ye gtang dgos red/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00247_826.400-827.300.wav,STT_TT,3,40,0.8999999999999773,wav16k/STT_TT00247_826.400-827.300.wav,དེ་འདྲའི་བསམ་བློ་ཅིག་གཏང་དགོས་།
STT_TT00249_1060.300-1061.050,འགུལ་སྐྱོད་ཞེ་བོ་རྒྱག་གི་འདུག་བ།  ,'gul skyod zhe bo rgyag gi 'dug ba/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00249_1060.300-1061.050.wav,STT_TT,3,34,0.75,wav16k/STT_TT00249_1060.300-1061.050.wav,འགུལ་ྐྱོ་ཞེ་བོ་རྒྱད་ཀི་འདུག་ག།
STT_TT00290_570.700-571.800,དེ་དུས་ནས་ཤི་ཡ་མེད་རྒྱོ་དེ་མ་རེད།  ,de dus nas shi ya med rgyo de ma red/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00290_570.700-571.800.wav,STT_TT,3,35,1.099999999999909,wav16k/STT_TT00290_570.700-571.800.wav,དེ་དུས་ནས་ཤི་ཡ་མེད་རྒྱོ་དེ་མ་རེད།
STT_TT00290_751.750-753.350,ད་མི་གཞུག་གུ་མི། རྟོགས་པ་འདྲ་བོ་ཅིག ,da mi gzhug gu mi/_rtogs pa 'dra bo cig_,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00290_751.750-753.350.wav,STT_TT,3,36,1.6000000000000227,wav16k/STT_TT00290_751.750-753.350.wav,ད་མི་གཞུག་གུ་མེ་རྟོགས་པ་དེ་ཅིག་
STT_TT00291_00815.100-00816.250,ལོ་དྲུག་བཅུ་རེ་སུམ་ཏག་ཏག་བསྡད་པ་རེད།  ,lo drug bcu re sum tag tag bsdad pa red/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00291_00815.100-00816.250.wav,STT_TT,3,38,1.1499999999999773,wav16k/STT_TT00291_00815.100-00816.250.wav,ལོ་དྲུག་ཅུ་རེ་གསུམ་ཏག་ཏག་བསྡད་རེད།
STT_TT00299_00789.250-00789.900,བརྒྱད་སྟོང་རེད།  ,brgyad stong red/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00299_00789.250-00789.900.wav,STT_TT,3,17,0.6499999999999773,wav16k/STT_TT00299_00789.250-00789.900.wav,བསྐྱད་སྟོང་རེད།
STT_TT00295_00856.850-00858.300,འདི་དེ་ག་རང་བསམ་བློ་གཏོང་ཤོག་ད། ཡག་པོ་ཞེ་བོ་འདུག་གཱ།  ,'di de ga rang bsam blo gtong shog da/_yag po zhe bo 'dug gA/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00295_00856.850-00858.300.wav,STT_TT,3,54,1.4499999999999318,wav16k/STT_TT00295_00856.850-00858.300.wav,འདི་ཕ་ག་བསམ་བློ་གཏོང་ཤོག་ད་ཡག་པོ་ཞེ་བོ་འདུག་ག།
STT_TT00296_699.800-700.550,འདི་བྱེད་ཡ་མི་འདུག་གཱ།  ,'di byed ya mi 'dug gA/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00296_699.800-700.550.wav,STT_TT,3,24,0.75,wav16k/STT_TT00296_699.800-700.550.wav,དེ་བྱེད་ཡ་མི་འདུག་ག།
